source_id,gincdif,freehms,stflife,happy,trstprl
70193,1,1,8,7,6
70259,1,1,7,7,5
70327,1,1,7,7,5
70346,1,1,7,7,5
70352,1,1,7,7,5
70374,1,1,8,8,5
70412,1,1,7,7,5
70430,1,1,7,7,5
70441,1,1,7,7,5
70497,1,1,8,7,6
70509,1,1,8,8,6
70518,1,1,8,8,5
70544,1,1,7,7,5
70549,1,1,7,7,5
70578,1,1,8,8,5
70736,1,1,7,7,5
70744,1,1,7,7,5
70752,1,1,7,7,5
70762,1,1,7,7,5
70876,1,1,7,7,5
70906,1,1,7,7,5
70915,1,1,7,7,5
70918,1,1,7,7,5
70922,1,1,8,8,5
70937,1,1,7,8,5
70949,1,1,7,8,5
70995,1,1,8,8,4
70997,1,1,7,7,5
71039,1,1,7,7,5
71046,1,1,8,8,5
71049,1,1,7,7,5
71104,1,1,8,7,4
71122,1,1,8,8,5
71135,1,1,7,7,5
71152,1,1,7,7,5
71195,1,1,7,7,4
71213,1,1,8,8,6
71221,1,1,7,7,5
71228,1,1,8,8,6
71244,1,1,8,8,5
71252,1,1,7,7,5
71302,1,1,7,7,5
71306,1,1,7,7,5
71319,1,1,8,8,5
71365,1,1,7,7,5
71416,1,1,8,8,6
71418,1,1,7,7,5
71442,1,1,7,7,5
71514,1,1,7,7,5
71516,1,1,8,7,5
71526,1,1,8,7,6
71534,1,1,7,7,5
71547,1,1,7,7,5
71554,1,1,7,7,5
71660,1,1,7,7,5
71682,1,1,7,7,5
71803,1,1,7,7,5
71834,1,1,7,7,5
71856,1,1,7,7,5
71895,1,1,7,7,5
71922,1,1,7,7,5
71938,1,1,8,8,6
71967,1,1,7,7,6
71980,1,1,7,7,5
72017,1,1,7,7,5
72032,1,1,8,7,6
72056,1,1,7,7,5
72084,1,1,7,7,5
72110,1,1,7,7,5
72124,1,1,7,7,5
72127,1,1,7,7,5
72144,1,1,7,7,5
72157,1,1,7,7,5
72212,1,1,7,7,5
72258,1,1,7,7,5
72279,1,1,7,7,5
72303,1,1,7,7,5
72327,1,1,8,7,5
72421,1,1,7,7,5
72442,1,1,7,7,5
72485,1,1,7,7,5
72506,1,1,7,7,5
72507,1,1,7,7,4
72536,1,1,7,7,5
72577,1,1,7,7,5
72641,1,1,7,7,5
72651,1,1,7,7,6
72657,1,1,7,7,5
72672,1,1,7,7,5
72683,1,1,7,7,5
72722,1,1,7,7,5
72728,1,1,7,7,5
72788,1,1,7,7,5
72831,1,1,8,8,5
72857,1,1,7,7,5
72867,1,1,7,7,4
72903,1,1,8,7,5
72908,1,1,7,7,5
72944,1,1,7,7,4
72946,1,1,7,7,6
72952,1,1,7,7,5
72968,1,1,7,7,5
72971,1,1,7,7,5
73063,1,1,7,7,6
73066,1,1,7,7,5
73099,1,1,7,7,5
73134,1,1,7,7,5
73177,1,1,8,8,5
73215,1,1,7,7,5
73220,1,1,8,8,6
73241,1,1,8,7,5
73266,1,1,8,7,5
73296,1,1,7,7,5
73317,1,1,7,7,5
73323,1,1,7,7,5
73338,1,1,7,7,5
73343,1,1,8,8,5
73385,1,1,7,7,5
73395,1,1,7,7,5
73443,1,1,7,7,5
73469,1,1,7,7,5
73488,1,1,7,8,4
73561,1,1,7,7,6
73604,1,1,7,7,5
73697,1,1,7,7,5
73753,1,1,7,8,5
73756,1,1,7,7,5
73772,1,1,7,7,5
73795,1,1,8,8,5
73844,1,1,8,8,5
73860,1,1,7,7,5
73866,1,1,7,7,5
73868,1,1,7,7,5
73906,1,1,7,7,5
73918,1,1,8,7,5
73933,1,1,7,7,6
73970,1,1,7,7,5
73973,1,1,8,8,5
74050,1,1,7,7,5
74053,1,1,7,7,5
74122,1,1,7,7,5
74151,1,1,7,7,5
74184,1,1,7,7,6
74188,1,1,8,8,6
74247,1,1,7,7,5
74292,1,1,8,7,6
74324,1,1,7,7,5
74332,1,1,7,7,5
74406,1,1,7,7,5
74408,1,1,7,7,5
74414,1,1,7,7,5
74439,1,1,7,7,5
74453,1,1,8,7,6
74476,1,1,7,7,6
74484,1,1,7,7,5
74519,1,1,7,7,5
74558,1,1,7,7,5
74576,1,1,7,7,5
74621,1,1,7,7,5
74631,1,1,7,7,5
74635,1,1,8,8,5
74671,1,1,7,7,4
74681,1,1,7,7,5
74702,1,1,7,7,5
74724,1,1,8,7,6
74728,1,1,7,7,5
74770,1,1,7,7,5
74843,1,1,7,7,5
74865,1,1,8,8,5
74871,1,1,8,7,5
74874,1,1,7,7,5
74881,1,1,8,7,5
74935,1,1,8,7,5
74948,1,1,7,7,5
74982,1,1,8,7,5
74984,1,1,8,7,6
75001,1,1,7,7,5
75019,1,1,8,8,5
75028,1,1,7,7,5
75033,1,1,8,7,5
75053,1,1,8,8,5
75071,1,1,7,7,5
75098,1,1,7,7,5
75118,1,1,7,7,5
75160,1,1,7,7,5
75165,1,1,7,7,5
75193,1,1,7,7,5
75211,1,1,7,7,5
75215,1,1,8,8,6
75238,1,1,8,7,5
75256,1,1,7,7,5
75293,1,1,8,8,6
75294,1,1,8,7,5
75395,1,1,8,8,5
75396,1,1,7,7,5
75431,1,1,8,7,5
75558,1,1,7,7,5
75560,1,1,7,7,4
75603,1,1,8,8,6
75608,1,1,8,8,5
75613,1,1,7,7,5
75635,1,1,8,7,5
75670,1,1,7,7,5
75712,1,1,7,7,5
75776,1,1,7,7,5
75777,1,1,8,7,5
75800,1,1,7,7,6
75854,1,1,8,7,5
75884,1,1,8,7,5
75921,1,1,8,7,5
75925,1,1,7,7,5
75973,1,1,7,7,5
75996,1,1,7,7,5
75997,1,1,7,7,5
76035,1,1,7,7,5
76109,1,1,8,8,5
76113,1,1,7,7,5
76140,1,1,7,7,5
76166,1,1,7,7,5
76222,1,1,8,7,5
76224,1,1,7,7,5
76227,1,1,8,8,5
76243,1,1,8,7,6
76255,1,1,7,7,5
76287,1,1,7,7,5
76341,1,1,8,7,5
76347,1,1,7,7,5
76362,1,1,7,7,5
76388,1,1,7,7,5
76489,1,1,7,7,5
76513,1,1,7,7,5
76613,1,1,7,7,5
76615,1,1,7,7,5
76618,1,1,8,8,5
76633,1,1,7,7,5
76635,1,1,8,7,5
76641,1,1,7,7,5
76657,1,1,7,7,6
76805,1,1,7,7,5
76824,1,1,7,7,5
76893,1,1,7,7,5
76928,1,1,7,7,5
76945,1,1,7,7,5
76950,1,1,7,7,5
76958,1,1,7,7,5
76965,1,1,7,7,5
77020,1,1,7,7,5
77028,1,1,7,7,5
77029,1,1,7,7,5
77050,1,1,7,7,5
77078,1,1,8,7,5
77126,1,1,7,7,5
77207,1,1,7,7,5
77251,1,1,7,7,5
77383,1,1,7,7,5
77524,1,1,8,8,5
77537,1,1,7,7,5
77552,1,1,7,7,5
77565,1,1,7,7,5
77598,1,1,7,7,5
77609,1,1,7,7,5
77615,1,1,8,8,5
77619,1,1,7,7,5
77621,1,1,8,8,6
77635,1,1,8,8,5
77647,1,1,7,7,5
77662,1,1,7,7,5
77674,1,1,7,7,5
77680,1,1,7,7,5
77682,1,1,7,7,4
77721,1,1,7,7,5
77807,1,1,7,7,5
77808,1,1,7,7,5
77813,1,1,7,7,6
77839,1,1,7,8,5
77863,1,1,8,7,5
77911,1,1,7,7,5
77943,1,1,7,7,5
77970,1,1,7,7,5
78004,1,1,7,7,5
78022,1,1,7,7,5
78037,1,1,7,7,5
78081,1,1,8,8,6
78083,1,1,7,7,5
78128,1,1,8,7,5
78133,1,1,7,7,5
78189,1,1,7,8,5
78213,1,1,7,7,5
78232,1,1,7,7,6
78328,1,1,7,7,5
78366,1,1,7,7,5
78377,1,1,7,7,5
78408,1,1,8,7,5
78409,1,1,8,7,5
78422,1,1,7,7,5
78429,1,1,7,7,5
78437,1,1,8,7,5
78556,1,1,6,7,4
78567,1,1,7,7,5
78623,1,1,7,7,5
78626,1,1,7,7,5
78639,1,1,8,7,5
78737,1,1,7,7,5
78738,1,1,7,7,5
78750,1,1,8,7,5
78789,1,1,7,7,5
78802,1,1,7,7,5
78861,1,1,7,7,4
78869,1,1,7,7,5
78901,1,1,7,7,5
78906,1,1,7,7,5
78933,1,1,7,7,5
78957,1,1,7,7,5
78995,1,1,7,7,5
79001,1,1,7,7,5
79020,1,1,8,7,5
79030,1,1,7,7,5
79211,1,1,8,7,5
79288,1,1,7,7,5
79298,1,1,7,7,5
79322,1,1,8,8,5
79376,1,1,7,7,5
79404,1,1,8,7,5
79509,1,1,7,7,5
79511,1,1,7,7,6
79516,1,1,8,7,5
79533,1,1,8,7,5
79556,1,1,7,7,5
79576,1,1,7,7,5
79646,1,1,7,7,5
79651,1,1,7,7,5
79796,1,1,7,7,5
79802,1,1,7,7,5
79804,1,1,8,7,6
79808,1,1,7,7,5
79839,1,1,7,7,5
79844,1,1,8,8,5
